model,light_strength,ambient_strength,psnr,psnr_std
HugeBookishDragon_1,3.5,0.25,16.406765520797133,0.45958249884785307
HugeBookishDragon_1,5.0,0.05,13.671658593457314,0.3511100827414172
HugeBookishDragon_1,1.5,0.01,15.0419846426851,0.2881193195667015
HugeBookishDragon_1,1.0,0.25,15.74064685995781,0.2537353440661728
HugeBookishDragon_1,2.5,0.01,20.317334768850174,0.6538126639221821
HugeBookishDragon_1,1.5,0.15,17.566817348454357,0.3377381374225741
HugeBookishDragon_1,4.0,0.05,16.225484760728058,0.5119072516313384
HugeBookishDragon_1,1.5,0.02,15.247578307450274,0.2987762629171661
HugeBookishDragon_1,1.0,0.03,12.307311176336398,0.23896748837642115
HugeBookishDragon_1,3.5,0.04,18.22124810756466,0.5812204752419854
HugeBookishDragon_1,3.0,0.25,18.510076190761396,0.5454350218205221
HugeBookishDragon_1,4.5,0.25,13.676098814661211,0.3042773715036944
HugeBookishDragon_1,1.0,0.2,14.975515504278892,0.2604563783652899
HugeBookishDragon_1,1.0,0.01,11.964284789060434,0.22264734087677202
HugeBookishDragon_1,3.5,0.2,16.867475556497762,0.48665941714754213
HugeBookishDragon_1,1.5,0.04,15.63167556486933,0.31381044250753526
HugeBookishDragon_1,1.0,0.15,14.204278108639496,0.2636766087407995
HugeBookishDragon_1,2.0,0.04,18.805408999629094,0.46998740506408093
HugeBookishDragon_1,5.0,0.01,13.78873739536682,0.3745258530285439
HugeBookishDragon_1,2.0,0.05,19.006294976210786,0.4756751291934933
HugeBookishDragon_1,2.0,0.01,18.12477214122276,0.4535340021572547
HugeBookishDragon_1,3.5,0.1,17.78056558643545,0.5410155116847148
HugeBookishDragon_1,4.5,0.1,14.485702880896216,0.39901880065710676
HugeBookishDragon_1,2.5,0.03,20.708578494311297,0.6277458000519307
HugeBookishDragon_1,2.0,0.25,21.499563041758336,0.6495342506691988
HugeBookishDragon_1,4.0,0.04,16.28309805706811,0.519876720314608
HugeBookishDragon_1,3.0,0.15,19.5765518871914,0.5631195301951055
HugeBookishDragon_1,4.0,0.25,14.819329382034274,0.37975489265147244
HugeBookishDragon_1,4.5,0.02,14.873016776939092,0.45448132144880604
HugeBookishDragon_1,5.0,0.1,13.472887290569924,0.3213099309244085
HugeBookishDragon_1,3.5,0.05,18.162528580026233,0.5722909989135976
HugeBookishDragon_1,2.5,0.25,20.785854549575824,0.6594483180572223
HugeBookishDragon_1,1.5,0.25,19.151379558772256,0.36255591544373705
HugeBookishDragon_1,4.5,0.01,14.89941942108429,0.46290343852309324
HugeBookishDragon_1,4.5,0.05,14.746602765298064,0.43281647501365195
HugeBookishDragon_1,3.0,0.05,20.235683258162844,0.5971880328832142
HugeBookishDragon_1,2.5,0.15,21.404636172037968,0.6117760787219859
HugeBookishDragon_1,2.0,0.1,19.904144517771503,0.49877219235435405
HugeBookishDragon_1,2.5,0.04,20.856403430062485,0.6201361711415154
HugeBookishDragon_1,3.0,0.2,19.062385527258474,0.5555103648585579
HugeBookishDragon_1,1.5,0.05,15.817274055347644,0.31896498074986335
HugeBookishDragon_1,2.0,0.03,18.59425328264341,0.46432413958565016
HugeBookishDragon_1,5.0,0.25,12.850809826710954,0.23670392801355966
HugeBookishDragon_1,4.5,0.15,14.211280854287153,0.3662815501790278
HugeBookishDragon_1,5.0,0.02,13.768580659526979,0.36874639595838454
HugeBookishDragon_1,2.0,0.02,18.369273628767154,0.45887363887540716
HugeBookishDragon_1,4.5,0.2,13.939603019396728,0.33458142847230676
HugeBookishDragon_1,5.0,0.04,13.707683694398423,0.35662030229262714
HugeBookishDragon_1,2.5,0.1,21.36061719782122,0.6037429761751149
HugeBookishDragon_1,3.0,0.02,20.194273904386424,0.6422179988011947
HugeBookishDragon_1,4.0,0.02,16.377427679072436,0.5384079794650923
